city,date,time,product_name,image_url,content_below_name,pieces,offer_percentage,actual_price,selling_price,delivery_time,ad_status,which_product
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Pudin Hara Pearls Pack of 2 Strips 20 Capsules,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/beca84db-7c0a-4c0f-84c4-6d7e62d7650c_6WBCCI9PZT_MN_18122025.png",Herbal capsules for indigestion relief,50 g,17,70,58,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Amla Juice,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/ec9a860f-9cde-4aaf-92b9-8f2c195ea58b_RK4QRQ8ADI_MN_18122025.png",Natural juice for hair and immunity,1 L,19,242,194,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Sat Isabgol Psyllium Husk,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/73c792f5-c733-4e46-a2dd-2fccf6356425_JZW4G13ZCR_MN_18122025.png",Natural digestive fiber supplement,180 g,8,345,316,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Vicks Vaporub Balm,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/6/35f590a6-0d61-4942-b386-df8594d32131_31215_1.png",Soothing vapour balm for cold relief and clear breathing.,25 ml,,,,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Amrutanjan Relief Cough & Cold Nasal Inhaler,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/f0d2da00267cf4fc348296e56aa96ac2",Relief from cold and nasal congestion,0.75 g,2,47,46,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Vicks Inhaler Key Chain,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/4/54711085-f9da-4c95-b2e1-3f72cf2bf83f_1354_1.png",Handy decongestant in keychain form,0.5 ml,,,,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Red Toothpaste,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/3/bbd41118-e003-4224-857f-bc4910ba4766_1548_1.png",Trusted Oral Care with Strong Cavity Protection,100 g x 2,9,138,125,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Man Matters Pure Himalayan Shilajit Gummies,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/982ec1ea-4a15-4d2a-a33e-ea7c0df1b86a_HNNPN7TSUR_MN_18122025.png",Wellness gummies with pure Himalayan Shilajit extract,120 g,2,549,535,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,"Vicks Vaporub Steampods 4S For Steam Inhalation, Quick Relief From Blocked Nose","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/4/8fc23a35-29d0-4325-83ed-9771d0cabf1a_90375_1.png",Pods for steam relief from nasal congestion,4 pieces,,,,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Vicks VapoRub Xtra Strong,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/10/2/13afe28b-8a7a-4644-bcb7-a1e7776b4436_14494_1.png",Extra Strong Chest Rub for Quick Relief,25 ml,,,,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Vicks Vaporub Steam pods For Steam Inhalation,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/4/b3a5f175-cf23-40df-8f09-00606d342954_55670_1.png",Pods for medicated steam inhalation,10 pieces,10,199,179,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Meswak Complete Oral Care Toothpaste Contains Pure & Rare Miswak Extract,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/23/f1ca2cee-02df-482f-8806-b8c10dc36c26_41883_1.png",Herbal toothpaste with pure miswak extract,400 g,14,255,217,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Dabur Red Paste Box,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/25/83bb53d5-5f1b-4839-aafa-ca72b6dec93d_263710_1.png",Ayurvedic toothpaste for strong teeth,200 g x 3,10,405,364,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Himalaya Septilin Anti-Infective Therapy,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/gdgkex9u3dbxcf0cedmh",Ayurvedic immunity booster for infection resistance,200 ml,5,200,190,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Vicks Vaporub + Steampods 4S + Inhaler,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/0f9837ecf44ef574906c20cdc9eab478",,1 combo,,,,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:42:48 PM,Himalaya Shilajit Capsules 60's,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/9ddcbdfa-bea2-4b92-a8fa-3a0959a5cee3_DOD7716HX1_MN_18122025.png",Natural supplement to boost stamina and strength,60 pieces,12,375,327,6 MINS,Organic,Dabur Honitus Cough Syrup
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI Cotton Cloth,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/12/bfa99024-eca4-4e2f-9d63-c0bae7ba1590_poojaneeds_M9Q41WOWFZ_MN.png",Pure cotton pooja cloth for spiritual rituals,1 Piece,3,29,28,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,"OM BHAKTI Wick for Diya - Cotton Long Batti 5""","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/8/5d1b3f07-8de9-477f-931f-dd842f3c8d40_79581_1.png",,75 pieces x 2,4,50,48,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shubhkart Tejas Samai Diya bati Large,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/hd5uiajavrmh7xmm1oxq",Cotton wicks for traditional lamps,4 g,13,15,13,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK Pure Cotton Round Kalawa Thread,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/9f58103f-4df0-4878-87dd-c60c823930cf_poojaneeds_8MKQ771J7H_MN.png",Sacred red thread for religious ceremonies,1 Piece,51,49,24,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shubhkart Tejas Pure Ghee Wicks,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/9/6/81235e2c-40bd-4bed-8b21-120e2233824d_10755_1.png",Ghee-infused cotton wicks for diyas,30 pieces,14,89,76,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK Pure Cotton Mauli Thread,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/4/757ccdb1-e821-4581-96af-17ebd3ec7a39_poojaneeds_72VH6M5MV9_MN.png",Sacred red-yellow cotton thread for religious rituals,1 Piece,51,49,24,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI Wick For Diya Cotton Flower Batti,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/1/2949b28d-e0ca-4975-b883-94cb2624786a_28358_1.png",,60 pieces x 2,4,50,48,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI wick for diya- cotton long batti 100N,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/1/9154ced7-d708-4672-828e-85c59994bee7_85693_1.png","Pure cotton, long-lasting wicks.",100 pieces,,,,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK White Cotton Janeu Thread (Safed Janeu),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/ac4e8f1d-5a20-4ce8-971f-d65be190979e_poojaneeds_CAGY1GJ59Q_MN.png",Pure white sacred thread for rituals and ceremonies,1 Piece,66,100,34,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Cycle Om Shanthi Long Cotton Wicks Samai Watt | From House of Cycle,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/13/1f6cbfc8-547d-4a9a-afa7-bfdc80440e17_928659_1.png",,60 pieces,50,50,25,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI Wick For Diya Ghee Cotton Wicks Small,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/2/dde6dfa1-c5eb-4388-9938-aa7cf6db6ff6_28359_1.png",Pure cotton wicks for diya lighting,30 pieces,5,159,151,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar White Cotton Janeu Thread (Safed Janeu),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/5/7/cab59282-5b66-4d8f-989b-2abed7eb7d97_237381_1.png",Sacred thread for rituals and puja,1 Piece,53,49,23,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shubhkart Janau,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/7b88c18f65e7229adde329bc1110ebab",Sacred thread for religious ceremonies,4 pieces,15,20,17,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK Divine Drapery: Red Cotton Gamcha for Worship,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/660db923-ddf7-45f8-b719-e6fcc9a97dd1_poojaneeds_ID6V01IUXW_MN.png",Sacred drapery for ritual worship,1 Piece,34,149,98,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shri Samriddhi Enterprises Phool Diya Baati,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/24/0016893f-7f77-48a1-9a49-b915e302828e_poojaneeds_2W7KM02NO3_MN.png",Cotton baatis for diyas shaped like a flower,200 pieces,36,60,38,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar White Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/22/52516f08-5123-44cf-8b37-660892c9d345_453526_1.png",Pure white pooja cloth for sacred ceremonies,1 Piece,45,99,54,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK White Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/6/13/fe161f83-19ff-4da2-b9b8-a90f14e1ec52_poojaneeds_9YVL1FNZ38_MN.png",Traditional white cloth for pooja rituals,1 Piece,50,99,49,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SHUBHKART TEJAS PURE GHEE WICKS 60N,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/8/19/eb904c32-f3b4-4b35-a851-61f1146144dc_NPI-021388_1_20250819_151539.png",,60 pieces,14,174,148,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar Divine Drapery: Red Cotton Gamcha for Worship,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/25/1e003fc3-efaf-4c82-8449-337ede9e2052_784872_1.png",Soft gamcha for pooja and decor,1 Piece,44,199,111,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Cycle Pure Navin Sambrani Dhoop Cups for Pooja,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/12/11090c98-8e32-420b-9fa3-aba9aed40950_996997_1.png",,15 pieces,5,90,85,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,SATVIK Yellow Pooja Cloth,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/8c2f88fa-7b56-49f9-a68f-7ee9604adb02_865097_1.png",Traditional cloth for divine rituals,1 Piece,,,,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Zed Black Ghee Diyabatti Container of 30 Pcs,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/5/f3a2a186-46ff-4cd6-a968-2ab4e4a4fca1_518765_1.png",Ghee-based diya wicks for festive use.,30 pieces,22,75,58,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI Vastramala (with Kumkum & Ashtagandha) 2M,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/21a2fa29-86af-47a6-8891-67a659358167_53313_1.png",Sacred garland for holy rituals,1 Piece,3,29,28,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,"Cycle Pure Heritage Chandanam (Sandalwood) Incense Sticks, 200 gms","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/13/83930473-5238-4ee1-af3c-659adbc7e43c_557281_1.png",Sandalwood-scented incense sticks.,1 pack,10,150,135,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shri Samriddhi Enterprises Pooja Cloth,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/19dd6cf49a7d7c04fa9f6e44fa60e8c3","Traditional Cloth, Festive Use.",1 Piece,36,50,32,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar Orange Pooja Cloth (1.25m ),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/22/2d0abe34-9c8e-4294-b6de-aade45cdbe04_906307_1.png",Orange cotton pooja cloth for rituals,1 Piece,44,99,55,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,OM BHAKTI Janeu,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/1/4d4ebee1-eed4-48d7-8912-fc35e4dc9264_poojaneeds_V4YZIV7O29_MN.png",Sacred thread for traditional Hindu ceremonies,2 pieces,,,,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Shri Samriddhi Enterprises Mauli Kalawa Thread Moli,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/86b138dc948f79c47efb6b8d8a125786",Traditional red-yellow thread for pooja,20 g,38,80,49,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar Wheat,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/10/10/b48c73da-2613-4c21-a9f3-e2b16a1a5276_NPI-046515_1_20251010_044158.png",,100 g,,,,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar White Cap,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/22/15c9a4cd-d6da-4b8e-b497-1ee7763b6a85_946278_1.png","Festive Style, Traditional Headwear.",1 Piece,20,89,71,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Happy Tyohaar Red Puja Cloth-1.25 mtr,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/25/36548f60-801a-4317-968e-a122291018df_207970_1.png",Sacred red cloth for pooja decor,1 Piece,47,99,52,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:21 PM,Cycle Pure Om Shanthi Gokula Gobar Upla,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/19/14c2fd63-dbba-4f7c-b15c-3cf3222fd1da_761374_1.png",,8 pieces,15,100,85,7 MINS,Organic,Lion Brand Yarn 24-7 Cotton Yarn
LB Nagar 500074,21-12-2025,12:43:54 PM,HASHWOW 3 ft Premium Artificial Christmas Tree with Stand,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/12/13/2474e9fd-0ee4-4348-8911-0691aa56a6ce_469204_1.png",Three feet of evergreen enchantment,1 Piece,62,399,150,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Gillette Venus Simply - Hair Removal Razor For Women 3 Blades,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/ed914cf97c69aadb8ee4ca159c36ee3f",3-blade disposable razor for smooth shaving,1 Piece,,,,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Toyshine 3 x 3 Rubik's Cube,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/22/313a81d1-71c4-4d71-86e2-75e25bd9fb68_757812_1.png","Smooth, speed turns",1 Piece,90,999,94,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Godrej Fab Liquid Detergent Refill Pouch for Machine & Hand Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/ciw/2025/12/18/eb1abd9c-daae-4c9e-b4e7-5610c9d3e6ef_193ZFMMCUY_MN_18122025.png","Powerful Clean, Convenient Refill.",950 ml,12,99,87,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,"ARISTO Insulated Chiller Ice Box (2.5L, Color May Vary)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/18/53ca6efd-8e4f-4226-b4b1-5a644e9cb269_268751_1.png",Portable insulated cooler,1 Piece,39,481,289,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Borges Olive Oil for Indian Cooking - 2 L,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/5/28/a49addb3-a734-43f9-bcb5-60ac462eda81_6155_1.png","Light & Versatile, Pure Olive Oil.",2 ltr,56,4200,1848,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,"Nestle KitKat 3 Fingers, Choco Coated Wafer Bar","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/13/c8f6299b-32ff-499a-b9b8-1b3b9cacfc1d_1794_1.png",Classic 3-finger crispy chocolate wafer,28.5 g,12,25,22,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,"Jockey 1406 Women Cotton Hipsters (Pack of 3, Dark Assorted) - S","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/5/1b24bcd6-2104-4581-a547-4ef18229b148_40003_14.png",Soft hipsters with all-day comfort,1 Small,,,,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,"Jockey 8037 Men Cotton Solid Briefs (Pack of 2, Black) - S","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/5/18435a33-d734-49bb-a454-ee9f88339a32_53546_1.png",Classic cotton briefs with snug fit,1 S,,,,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Godrej Aer Room Freshener Spray for Home & Office - Jasmine Delight,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/12/11/6022509c-b650-424f-b652-c9faa00b5390_9335_1.png",Room freshener spray with a refreshing jasmine scent,200 ml,,,,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Godrej Aer Power Pocket Bathroom Freshener Assorted Pack,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/886f6ad443c59004134ed435384de5a2","Long-lasting Freshness, Portable Fragrance.",1 Piece,13,195,168,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Hit Godrej Hit Anti Roach Gel Cockroach Killer 20 G,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/3/28/091a3890-9eca-4f6f-9696-2246c0ffa264_repellentsinsecticides_SHPJBSAKM8_MN.png",Targeted gel solution for cockroach control,20 g,10,220,198,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
LB Nagar 500074,21-12-2025,12:43:54 PM,Godrej Jersey Cow Ghee Pouch,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/20/1154be75-7c74-4e1b-adfd-b1d024cc1eee_3114_1.png",High-quality cow ghee from the house of Godrej Jersey,1 ltr,22,749,579,7 MINS,Organic,Godrej 223 L 3 Star Convertible Freezer
